Event	ID	Name			Wwise Object Path	Notes
	100151336	Ambient_Campfire_Stop			\Mario Work Unit\Ambient\3D Emitters\Ambient_Campfire_Stop	
	120976108	Ambient_Torch			\Mario Work Unit\Ambient\3D Emitters\Ambient_Torch	
	452547817	Stop_All			\Francesc Work Unit\Stop_All	
	808893336	UI_QuestRoll_Close			\Francesc Work Unit\Quest Roll\UI_QuestRoll_Close	
	844130829	Quest_CompleteCollection			\Francesc Work Unit\Quest Roll\Quest_CompleteCollection	
	949395292	UI_QuestRoll_Open			\Francesc Work Unit\Quest Roll\UI_QuestRoll_Open	
	2199611969	UI_Inventory_Open			\Francesc Work Unit\Inventory\UI_Inventory_Open	
	2278290679	UI_Inventory_Close			\Francesc Work Unit\Inventory\UI_Inventory_Close	
	2355650095	Ambient_Crystal_Hum			\Mario Work Unit\Ambient\3D Emitters\Ambient_Crystal_Hum	
	2453392179	Player_Footstep			\Francesc Work Unit\Footsteps\Player_Footstep	
	2792117052	UI_QuestRoll_Hide			\Francesc Work Unit\Quest Roll\UI_QuestRoll_Hide	
	3240473869	Quest_Complete			\Francesc Work Unit\Quest Roll\Quest_Complete	
	3664581270	Ambient_Campfire_Play			\Mario Work Unit\Ambient\3D Emitters\Ambient_Campfire_Play	
	3695342915	Player_WeaponImpact			\Mario Work Unit\Player_WeaponImpact	
	3699139167	UI_QuestRoll_Show			\Francesc Work Unit\Quest Roll\UI_QuestRoll_Show	
	3741135221	Music_Region			\Francesc Work Unit\Music\Music_Region	
	3749307760	UI_Inventory_Roll			\Francesc Work Unit\Inventory\UI_Inventory_Roll	
	4254124015	Destruction_Container			\Francesc Work Unit\Destruction\Destruction_Container	
	4275106484	Ambient_Lava			\Mario Work Unit\Ambient\3D Emitters\Ambient_Lava	

Switch Group	ID	Name			Wwise Object Path	Notes
	3251833556	Player_Weapon_Type			\Mario Work Unit\Player_Weapon_Type	
	4064446173	Surface_Type			\Francesc Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	490825222	PickAxe	Player_Weapon_Type			
	703486095	Hammer	Player_Weapon_Type			
	765201635	Axe	Player_Weapon_Type			
	2454616260	Sword	Player_Weapon_Type			
	3732162827	Dagger	Player_Weapon_Type			
	286660663	Rubble	Surface_Type			
	389757836	Agent	Surface_Type			
	442447909	Barrel	Surface_Type			
	582824249	Leaves	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	1647104456	Enemy_EvilCrawler	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2473969246	Metal	Surface_Type			
	2654748154	Water	Surface_Type			
	3065846598	Enemy_EvilHead	Surface_Type			
	3098439042	Crate	Surface_Type			
	3276966729	Enemy_EvilSpitPlant	Surface_Type			
	3444057113	Crystal	Surface_Type			
	4248645337	Grass	Surface_Type			

State Group	ID	Name			Wwise Object Path	Notes
	2106907484	Music_Regions			\Francesc Work Unit\Music_Regions	

State	ID	Name	State Group			Notes
	608898761	Dungeon	Music_Regions			
	748895195	None	Music_Regions			
	1421251628	Woodlands	Music_Regions			
	1850388778	Desert	Music_Regions			
	3132368115	WwizardHouse	Music_Regions			
	3160623154	Silent	Music_Regions			
	3424056949	Nowhere	Music_Regions			
	3945572659	Village	Music_Regions			
	4122393694	Cave	Music_Regions			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Francesc Work Unit\Player_MovementSpeed	
	2642438544	MenuSlider_Music_Volume			\Francesc Work Unit\MenuSlider_Music_Volume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	526088708	BAS_Player_Footstep_wood_run_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_01		26756
	527926240	BAS_Lava	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Lava_D79FB2B7.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Ambient\3D Emitters\BAS_Lava		1228896
	530484072	BAS_Impact_Hammer_SurfaceType_Barrel	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Hammer_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Hammer\BAS_Impact_Hammer_SurfaceType_Barrel		100682
	532187731	BAS_Player_Footstep_wood_walk_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_03		48070
	539461767	BAS_Player_Footstep_rubble_walk_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_04		45328
	546229911	BAS_Player_Footstep_stone_walk_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_02		51004
	556242338	BAS_Player_Footstep_wood_run_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_04		26120
	567098661	BAS_Impact_Sword_SurfaceType_Wood	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Wood_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Wood		71900
	576485429	BAS_Impact_Sword_SurfaceType_Leaves	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Leaves		127072
	586816610	BAS_Player_Footstep_sand_run_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_06		24368
	590156653	BAS_Player_Footstep_rubble_run_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_03		26496
	593037825	BAS_Player_Footstep_wood_walk_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_05		47410
	608577052	BAS_Player_Footstep_stone_walk_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Stone\BAS_Player_Footstep_stone_walk_06		47032
	609269450	Nowhere_120BPM_4_4_L8M_P0	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Nowhere_120BPM_4_4_L8M_P0_D79FB2B7.wem		\Interactive Music Hierarchy\Francesc Work Unit\Music Region\Nowhere\Nowhere_120BPM_4_4_L8M_P0\Nowhere_120BPM_4_4_L8M_P0		3072160
	614236484	BAS_Impact_Dagger_SurfaceType_Wood	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Wood_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Dagger\BAS_Impact_Dagger_SurfaceType_Wood		42234
	617965885	Woodlands_Night_120BPM_4_4_L8M_P1M	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Woodlands_Night_120BPM_4_4_L8M_P1M_D79FB2B7.wem		\Interactive Music Hierarchy\Francesc Work Unit\Music Region\Woodlands\Woodlands_Night_120BPM_4_4_L8M_P1M\Woodlands_Night_120BPM_4_4_L8M_P1M		3840160
	619543314	BAS_Player_Footstep_stone_run_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_04		26120
	628121402	BAS_Player_Footstep_water_walk_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_01		47220
	646576842	BAS_Player_Footstep_sand_walk_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_02		35914
	647391437	BAS_Player_Footstep_water_walk_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_05		47410
	649766873	BAS_Player_Footstep_dirt_walk_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_05		47410
	651510374	BAS_Player_Footstep_stone_run_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_01		26756
	658387746	BAS_Impact_Axe_SurfaceType_Crate	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Axe\BAS_Impact_Axe_SurfaceType_Crate		52430
	661934222	BAS_Impact_Sword_SurfaceType_Barrel	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Barrel		91724
	664219479	BAS_Impact_PickAxe_SurfaceType_Barrel	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_PickAxe_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\PickAxe\BAS_Impact_PickAxe_SurfaceType_Barrel		38930
	665737118	BAS_Impact_Sword_SurfaceType_Crate	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Crate		61830
	669719906	BAS_Player_Footstep_stone_run_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_02		25456
	685920145	BAS_Impact_Dagger_SurfaceType_Stone	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Stone_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Dagger\BAS_Impact_Dagger_SurfaceType_Stone		25184
	693963943	BAS_Impact_Hammer_SurfaceType_Crate	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Hammer_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Hammer\BAS_Impact_Hammer_SurfaceType_Crate		47008
	695333041	BAS_Player_Footstep_dirt_run_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_01		26756
	708484657	BAS_Impact_Sword_SurfaceType_Grass	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Grass		72172
	711302071	BAS_Player_Footstep_wood_walk_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Wood\BAS_Player_Footstep_wood_walk_02		51004
	716725059	BAS_Impact_Dagger_SurfaceType_Leaves	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Dagger\BAS_Impact_Dagger_SurfaceType_Leaves		34504
	719217898	BAS_Player_Footstep_sand_run_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Sand\BAS_Player_Footstep_sand_run_03		29164
	719421041	BAS_Crate_Destroy_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Crate_Destroy_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Destruction\Container\BAS_Crate_Destroy_02		142376
	725760358	BAS_Player_Footstep_grass_run_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_02		25456
	730942823	BAS_Player_Footstep_water_walk_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_04		45328
	737871982	BAS_QuestRoll_Show	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\418862-PM-LB-DESIGNED-SWISH-WHOOSH-ARM-MOVEMENT-FABRIC-15_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Quest Roll\BAS_QuestRoll_Show		152540
	746913209	BAS_Player_Footstep_sand_walk_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_04		26822
	763222029	BAS_Player_Footstep_dirt_run_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Dirt\BAS_Player_Footstep_dirt_run_06		25928
	764552165	BAS_Player_Footstep_rubble_run_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Rubble\BAS_Player_Footstep_rubble_run_02		25456
	778029545	BAS_Impact_Axe_SurfaceType_Barrel	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Axe\BAS_Impact_Axe_SurfaceType_Barrel		107642
	786422141	BAS_Player_Footstep_stone_run_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Stone\BAS_Player_Footstep_stone_run_06		25928
	810079712	BAS_Impact_Sword_SurfaceType_Dirt	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Mario Work Unit\Weapons\Weapons\Sword\BAS_Impact_Sword_SurfaceType_Dirt		56934
	812478473	BAS_QuestRoll_Close	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_QuestRoll_Close_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Quest Roll\BAS_QuestRoll_Close		112358
	816136890	BAS_Player_Footstep_water_run_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Water\BAS_Player_Footstep_water_run_03		26496
	823595577	BAS_Player_Footstep_sand_walk_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Sand\BAS_Player_Footstep_sand_walk_01		40918
	825612526	BAS_Player_Footstep_wood_run_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Wood\BAS_Player_Footstep_wood_run_05		23270
	825898078	BAS_Player_Footstep_grass_run_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_05		23270
	835263792	BAS_Player_Footstep_dirt_walk_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_01		47220
	858984076	BAS_Player_Footstep_grass_walk_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_03		48070
	870103579	BAS_Player_Footstep_grass_run_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Grass\BAS_Player_Footstep_grass_run_03		26496
	872776208	BAS_Inventory_Open	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Inventory_Open_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Inventory\BAS_Inventory_Open		45400
	883455865	BAS_Player_Footstep_water_run_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Water\BAS_Player_Footstep_water_run_02		25456
	889031420	Desert_120BPM_4_4_L8M_P0	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Desert_120BPM_4_4_L8M_P0_D79FB2B7.wem		\Interactive Music Hierarchy\Francesc Work Unit\Music Region\Desert\Desert_120BPM_4_4_L8M_P0\Desert_120BPM_4_4_L8M_P0		6912160
	913459422	BAS_Player_Footstep_dirt_walk_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_02		51004
	932258676	BAS_Player_Footstep_water_walk_02	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Water\BAS_Player_Footstep_water_walk_02		51004
	936893986	BAS_Player_Footstep_rubble_walk_03	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_03		48070
	937720922	BAS_Player_Footstep_dirt_walk_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Dirt\BAS_Player_Footstep_dirt_walk_06		47032
	942378951	BAS_Crate_Destroy_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\BAS_Crate_Destroy_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Destruction\Container\BAS_Crate_Destroy_01		89612
	942858809	BAS_Player_Footstep_rubble_walk_06	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Rubble\BAS_Player_Footstep_rubble_walk_06		47032
	961024847	BAS_Player_Footstep_grass_walk_04	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Walk\Grass\BAS_Player_Footstep_grass_walk_04		45328
	962476492	BAS_Player_Footstep_water_run_01	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Water\BAS_Player_Footstep_water_run_01		26756
	969846795	BAS_Player_Footstep_water_run_05	C:\Users\TheFr\OneDrive\Documentos\GitHub\WwiseAudioProject\Wwise Adventure Game Project\.cache\Windows\SFX\Footsteps\Run\Water\BAS_Player_Footstep_water_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Francesc Work Unit\Footsteps\Run\Water\BAS_Player_Footstep_water_run_05		23270
